2.500000000000000052e-04 1.187285938715650246e+00
7.500000000000001240e-04 1.190671523012786892e+00
1.250000000000000026e-03 1.194413603177171268e+00
1.750000000000000253e-03 1.198024439254100182e+00
2.250000000000000264e-03 1.201737215272130843e+00
2.750000000000000274e-03 1.205441122981901536e+00
3.250000000000000284e-03 1.209189455551322290e+00
3.749999999999999861e-03 1.212957253344398412e+00
4.250000000000000305e-03 1.216756871346325486e+00
4.750000000000000749e-03 1.220582886329001804e+00
5.250000000000000326e-03 1.224438353109003064e+00
5.750000000000000770e-03 1.228322295110613416e+00
6.250000000000000347e-03 1.232235662759105566e+00
6.750000000000000791e-03 1.236178496465091259e+00
7.250000000000001235e-03 1.240151277230177040e+00
7.749999999999999944e-03 1.244154284069097116e+00
8.250000000000000389e-03 1.248187899844402704e+00
8.750000000000000833e-03 1.252252465962778949e+00
9.250000000000001277e-03 1.256348351605729441e+00
9.750000000000001721e-03 1.260475920977190523e+00
1.025000000000000216e-02 1.264635549020212135e+00
1.074999999999999914e-02 1.268827614110195512e+00
1.124999999999999958e-02 1.273052501686027682e+00
1.175000000000000003e-02 1.277310602691679176e+00
1.225000000000000047e-02 1.281602314484410421e+00
1.275000000000000092e-02 1.285928040576313158e+00
1.325000000000000136e-02 1.290288190932926016e+00
1.375000000000000007e-02 1.294683182011530320e+00
1.425000000000000051e-02 1.299113436926719434e+00
1.475000000000000096e-02 1.303579385559644255e+00
1.525000000000000140e-02 1.308081464697998797e+00
1.575000000000000011e-02 1.312620118165601868e+00
1.625000000000000056e-02 1.317195796961150744e+00
1.675000000000000100e-02 1.321808959396965300e+00
1.725000000000000144e-02 1.326460071242162808e+00
1.775000000000000189e-02 1.331149605868257924e+00
1.825000000000000233e-02 1.335878044398230546e+00
1.874999999999999931e-02 1.340645875858669456e+00
1.924999999999999975e-02 1.345453597335267926e+00
1.975000000000000019e-02 1.350301714131643571e+00
2.025000000000000064e-02 1.355190739931592780e+00
2.075000000000000108e-02 1.360121196964833468e+00
2.125000000000000153e-02 1.365093616176303648e+00
2.175000000000000197e-02 1.370108537399088000e+00
2.225000000000000241e-02 1.375166509531046355e+00
2.274999999999999939e-02 1.380268090715199847e+00
