2.500000000000000052e-04 1.186990466021149881e+00
7.500000000000001240e-04 1.189666050300920208e+00
1.250000000000000026e-03 1.192744072170177194e+00
1.750000000000000253e-03 1.195658432035696661e+00
2.250000000000000264e-03 1.198674905014857739e+00
2.750000000000000274e-03 1.201669164913343524e+00
3.250000000000000284e-03 1.204699764746571145e+00
3.749999999999999861e-03 1.207739560302391713e+00
4.250000000000000305e-03 1.210801558008002488e+00
4.750000000000000749e-03 1.213879966707048785e+00
5.250000000000000326e-03 1.216977799895186951e+00
5.750000000000000770e-03 1.220093955867702640e+00
6.250000000000000347e-03 1.223229263120568788e+00
6.750000000000000791e-03 1.226383652802303992e+00
7.250000000000001235e-03 1.229557480885997922e+00
7.749999999999999944e-03 1.232750910312743642e+00
8.250000000000000389e-03 1.235964199779812089e+00
8.750000000000000833e-03 1.239197568985521691e+00
9.250000000000001277e-03 1.242451261663200857e+00
9.750000000000001721e-03 1.245725516290373758e+00
1.025000000000000216e-02 1.249020579881481297e+00
1.074999999999999914e-02 1.252336701688240961e+00
1.124999999999999958e-02 1.255674136271378805e+00
1.175000000000000003e-02 1.259033142208179967e+00
1.225000000000000047e-02 1.262413982836719351e+00
1.275000000000000092e-02 1.265816926055292058e+00
1.325000000000000136e-02 1.269242244565371269e+00
1.375000000000000007e-02 1.272690215912047673e+00
1.425000000000000051e-02 1.276161122622606836e+00
1.475000000000000096e-02 1.279655252303550039e+00
1.525000000000000140e-02 1.283172897761105435e+00
1.575000000000000011e-02 1.286714357115125607e+00
1.625000000000000056e-02 1.290279933920474242e+00
1.675000000000000100e-02 1.293869937289481520e+00
1.725000000000000144e-02 1.297484682018573032e+00
1.775000000000000189e-02 1.301124488717773975e+00
1.825000000000000233e-02 1.304789683943813561e+00
1.874999999999999931e-02 1.308480600336644928e+00
1.924999999999999975e-02 1.312197576759604800e+00
1.975000000000000019e-02 1.315940958443262421e+00
2.025000000000000064e-02 1.319711097133078992e+00
2.075000000000000108e-02 1.323508351240985981e+00
2.125000000000000153e-02 1.327333086000987317e+00
2.175000000000000197e-02 1.331185673628905164e+00
2.225000000000000241e-02 1.335066493486382733e+00
2.274999999999999939e-02 1.338975932249262257e+00
2.325000000000000330e-02 1.342914384080468260e+00
2.375000000000000028e-02 1.346882250807510895e+00
2.425000000000000419e-02 1.350879942104751041e+00
2.475000000000000117e-02 1.354907875680549045e+00
2.525000000000000508e-02 1.358966477469438328e+00
2.575000000000000205e-02 1.363056181829460201e+00
2.624999999999999903e-02 1.367177431744804661e+00
2.675000000000000294e-02 1.371330679033899269e+00
2.724999999999999992e-02 1.375516384563094885e+00
2.775000000000000383e-02 1.379735018466099028e+00
2.825000000000000080e-02 1.383987060369316513e+00
2.875000000000000125e-02 1.388272999623243464e+00
2.925000000000000169e-02 1.392593335540089239e+00
2.975000000000000214e-02 1.396948577637775912e+00
3.025000000000000258e-02 1.401339245890491636e+00
3.075000000000000303e-02 1.405765870985955956e+00
3.125000000000000000e-02 1.410228994589577844e+00
3.175000000000000044e-02 1.414729169615669191e+00
3.225000000000000089e-02 1.419266960505894515e+00
3.275000000000000133e-02 1.423842943515131410e+00
3.325000000000000178e-02 1.428457707004912480e+00
3.375000000000000222e-02 1.433111851744634624e+00
3.425000000000000266e-02 1.437805991220709068e+00
3.475000000000000311e-02 1.442540751953826916e+00
3.525000000000000355e-02 1.447316773824523839e+00
3.575000000000000400e-02 1.452134710407208207e+00
3.624999999999999750e-02 1.456995229312837647e+00
3.675000000000000488e-02 1.461899012540400555e+00
3.724999999999999839e-02 1.466846756837377974e+00
3.775000000000000577e-02 1.471839174069339062e+00
3.824999999999999928e-02 1.476876991598824240e+00
3.874999999999999972e-02 1.481960952673667675e+00
3.925000000000000017e-02 1.487091816824881896e+00
3.975000000000000061e-02 1.492270360274245311e+00
4.025000000000000105e-02 1.497497376351690779e+00
4.075000000000000150e-02 1.502773675922600694e+00
4.125000000000000194e-02 1.508100087825082536e+00
4.174999999999999545e-02 1.513477459317285945e+00
4.225000000000000283e-02 1.518906656534795729e+00
4.275000000000000328e-02 1.524388564958112813e+00
4.325000000000000372e-02 1.529924089890193573e+00
4.374999999999999722e-02 1.535514156944008723e+00
4.424999999999999767e-02 1.541159712540005611e+00
4.475000000000000505e-02 1.546861724413354011e+00
4.525000000000000550e-02 1.552621182130781374e+00
4.574999999999999900e-02 1.558439097616750146e+00
4.624999999999999944e-02 1.564316505688678305e+00
4.674999999999999989e-02 1.570254464600819189e+00
4.725000000000000727e-02 1.576254056596352982e+00
4.775000000000000078e-02 1.582316388467134294e+00
4.825000000000000122e-02 1.588442592120462127e+00
4.875000000000000167e-02 1.594633825152111939e+00
4.925000000000000905e-02 1.600891271424744744e+00
4.975000000000000255e-02 1.607216141650686492e+00
5.025000000000000300e-02 1.613609673977884462e+00
5.075000000000000344e-02 1.620073134577705076e+00
5.124999999999999695e-02 1.626607818233025693e+00
5.175000000000000433e-02 1.633215048924854251e+00
5.225000000000000477e-02 1.639896180415469473e+00
5.275000000000000522e-02 1.646652596825822101e+00
5.324999999999999872e-02 1.653485713204597918e+00
5.374999999999999917e-02 1.660396976086043530e+00
5.425000000000000655e-02 1.667387864033247347e+00
5.475000000000000699e-02 1.674459888163173815e+00
5.525000000000000050e-02 1.681614592649254947e+00
5.575000000000000094e-02 1.688853555196836442e+00
5.625000000000000139e-02 1.696178387486166894e+00
5.675000000000000877e-02 1.703590735576988591e+00
5.725000000000000228e-02 1.711092280268027066e+00
5.775000000000000272e-02 1.718684737403875396e+00
5.825000000000000316e-02 1.726369858120837986e+00
5.874999999999999667e-02 1.734149429022273425e+00
5.925000000000000405e-02 1.742025272272826442e+00
5.975000000000000450e-02 1.749999245599641817e+00
6.025000000000000494e-02 1.758073242187206287e+00
6.074999999999999845e-02 1.766249190450848605e+00
6.124999999999999889e-02 1.774529053672091905e+00
6.175000000000000627e-02 1.782914829477006080e+00
6.225000000000000672e-02 1.791408549136420447e+00
6.275000000000000022e-02 1.800012276664247457e+00
6.325000000000000067e-02 1.808728107687264774e+00
6.375000000000000111e-02 1.817558168056411017e+00
6.425000000000000155e-02 1.826504612165957830e+00
6.475000000000000200e-02 1.835569620942725244e+00
6.525000000000000244e-02 1.844755399462801870e+00
6.575000000000000289e-02 1.854064174147877608e+00
6.625000000000000333e-02 1.863498189487260870e+00
6.675000000000000377e-02 1.873059704224807609e+00
6.725000000000000422e-02 1.882750986942217430e+00
6.775000000000000466e-02 1.892574310961330220e+00
6.825000000000000511e-02 1.902531948478042079e+00
6.875000000000000555e-02 1.912626163829026726e+00
6.925000000000000600e-02 1.922859205779465119e+00
6.975000000000000644e-02 1.933233298705111070e+00
7.025000000000000688e-02 1.943750632525076405e+00
7.075000000000000733e-02 1.954413351222292317e+00
7.124999999999999389e-02 1.965223539766344674e+00
7.175000000000000822e-02 1.976183209227829973e+00
7.225000000000000866e-02 1.987294279844010969e+00
7.275000000000000910e-02 1.998558561761701879e+00
7.324999999999999567e-02 2.009977733144279188e+00
7.374999999999999611e-02 2.021553315284590813e+00
7.425000000000001044e-02 2.033286644313282654e+00
7.475000000000001088e-02 2.045178839031425611e+00
7.524999999999999745e-02 2.057230764325821859e+00
7.574999999999999789e-02 2.069442989543239353e+00
7.624999999999999833e-02 2.081815741103874462e+00
7.675000000000001266e-02 2.094348848522068263e+00
7.724999999999999922e-02 2.107041682870530064e+00
7.774999999999999967e-02 2.119893086569342167e+00
7.825000000000000011e-02 2.132901293198189663e+00
7.875000000000000056e-02 2.146063835814040921e+00
7.925000000000000100e-02 2.159377441999984271e+00
7.975000000000000144e-02 2.172837913565751844e+00
8.025000000000000189e-02 2.186439988456121419e+00
8.075000000000001621e-02 2.200177181987083230e+00
8.125000000000000278e-02 2.214041604005148489e+00
8.175000000000000322e-02 2.228023747932508680e+00
8.224999999999998979e-02 2.242112246894338412e+00
8.275000000000000411e-02 2.256293591192518821e+00
8.325000000000000455e-02 2.270551800251467967e+00
8.375000000000000500e-02 2.284868040764496566e+00
8.425000000000000544e-02 2.299220181045871225e+00
8.474999999999999201e-02 2.313582269457462370e+00
8.525000000000000633e-02 2.327923922115742172e+00
8.575000000000000677e-02 2.342209601745391279e+00
8.624999999999999334e-02 2.356397765331795568e+00
8.675000000000000766e-02 2.370439852871148112e+00
8.724999999999999423e-02 2.384279082666729721e+00
8.775000000000000855e-02 2.397849009786479968e+00
8.825000000000000899e-02 2.411071792811260828e+00
8.874999999999999556e-02 2.423856098933948822e+00
8.925000000000000988e-02 2.436094557506685909e+00
8.974999999999999645e-02 2.447660645407307989e+00
9.024999999999999689e-02 2.458404851406764458e+00
9.075000000000001121e-02 2.468149917091670531e+00
9.124999999999999778e-02 2.476684882932162157e+00
9.175000000000001210e-02 2.483757570717726182e+00
9.224999999999999867e-02 2.489064994061476632e+00
9.274999999999999911e-02 2.492240984297635631e+00
9.325000000000001343e-02 2.492840015763213124e+00
9.375000000000000000e-02 2.490315746824026455e+00
9.425000000000000044e-02 2.483992075099139996e+00
9.475000000000000089e-02 2.473023299987183066e+00
9.525000000000000133e-02 2.456338127291533446e+00
9.575000000000001565e-02 2.432558506108753349e+00
9.625000000000000222e-02 2.399879262630639332e+00
9.675000000000000266e-02 2.355878440671197005e+00
9.725000000000001699e-02 2.297218925696974168e+00
9.775000000000000355e-02 2.219088454494255735e+00
9.825000000000000400e-02 2.114324218863131044e+00
9.875000000000000444e-02 1.970725534984553384e+00
9.925000000000000488e-02 1.768614507221071719e+00
9.975000000000001921e-02 1.442539627653681045e+00
