2.500000000000000052e-04 1.187276033426321931e+00
7.500000000000001240e-04 1.190637861165984690e+00
1.250000000000000026e-03 1.194357769882333775e+00
1.750000000000000253e-03 1.197945312841595111e+00
2.250000000000000264e-03 1.201634855618721964e+00
2.750000000000000274e-03 1.205315073057315001e+00
3.250000000000000284e-03 1.209039476471908348e+00
3.749999999999999861e-03 1.212783009753230168e+00
4.250000000000000305e-03 1.216558064176858078e+00
4.750000000000000749e-03 1.220359197724252498e+00
5.250000000000000326e-03 1.224189468700001449e+00
5.750000000000000770e-03 1.228047895253853827e+00
6.250000000000000347e-03 1.231935425778388771e+00
6.750000000000000791e-03 1.235852097506083602e+00
7.250000000000001235e-03 1.239798388568460474e+00
7.749999999999999944e-03 1.243774575029746643e+00
8.250000000000000389e-03 1.247781036761523854e+00
8.750000000000000833e-03 1.251818112189145626e+00
9.250000000000001277e-03 1.255886167465593894e+00
9.750000000000001721e-03 1.259985563761840233e+00
1.025000000000000216e-02 1.264116672955715170e+00
1.074999999999999914e-02 1.268279870341960436e+00
1.124999999999999958e-02 1.272475538253703409e+00
1.175000000000000003e-02 1.276704064509506686e+00
1.225000000000000047e-02 1.280965843318661257e+00
1.275000000000000092e-02 1.285261275024374594e+00
1.325000000000000136e-02 1.289590766401618183e+00
1.375000000000000007e-02 1.293954730695940025e+00
1.425000000000000051e-02 1.298353587788905195e+00
1.475000000000000096e-02 1.302787764307563378e+00
1.525000000000000140e-02 1.307257693764498185e+00
1.575000000000000011e-02 1.311763816687579354e+00
1.625000000000000056e-02 1.316306580758848988e+00
1.675000000000000100e-02 1.320886440953447760e+00
1.725000000000000144e-02 1.325503859682970687e+00
1.775000000000000189e-02 1.330159306941276487e+00
1.825000000000000233e-02 1.334853260453780166e+00
1.874999999999999931e-02 1.339586205829840893e+00
1.924999999999999975e-02 1.344358636718524957e+00
1.975000000000000019e-02 1.349171054967716277e+00
2.025000000000000064e-02 1.354023970786686570e+00
2.075000000000000108e-02 1.358917902912170739e+00
2.125000000000000153e-02 1.363853378778035585e+00
2.175000000000000197e-02 1.368830934688598289e+00
2.225000000000000241e-02 1.373851115995674554e+00
2.274999999999999939e-02 1.378914477279420847e+00
2.325000000000000330e-02 1.384021582533042860e+00
2.375000000000000028e-02 1.389173005351443724e+00
2.425000000000000419e-02 1.394369329123881451e+00
2.475000000000000117e-02 1.399611147230698016e+00
2.525000000000000508e-02 1.404899063244197777e+00
2.575000000000000205e-02 1.410233691133741196e+00
2.624999999999999903e-02 1.415615655475112256e+00
2.675000000000000294e-02 1.421045591664238383e+00
2.724999999999999992e-02 1.426524146135308868e+00
2.775000000000000383e-02 1.432051976583373021e+00
2.825000000000000080e-02 1.437629752191452726e+00
2.875000000000000125e-02 1.443258153862245763e+00
2.925000000000000169e-02 1.448937874454455876e+00
2.975000000000000214e-02 1.454669619023805982e+00
3.025000000000000258e-02 1.460454105068774933e+00
3.075000000000000303e-02 1.466292062781089367e+00
3.125000000000000000e-02 1.472184235301013722e+00
3.175000000000000044e-02 1.478131378977454835e+00
3.225000000000000089e-02 1.484134263632896023e+00
3.275000000000000133e-02 1.490193672833178162e+00
3.325000000000000178e-02 1.496310404162121577e+00
3.375000000000000222e-02 1.502485269500978049e+00
3.425000000000000266e-02 1.508719095312688552e+00
3.475000000000000311e-02 1.515012722930914268e+00
3.525000000000000355e-02 1.521367008853788061e+00
3.575000000000000400e-02 1.527782825042317327e+00
3.624999999999999750e-02 1.534261059223362089e+00
3.675000000000000488e-02 1.540802615197070846e+00
3.724999999999999839e-02 1.547408413148660733e+00
3.775000000000000577e-02 1.554079389964382774e+00
